0,169.85109240643
1,152.22778740818683
2,104.86773795650075
3,107.62705340235907
4,164.4821889232307
5,153.27164005179463
6,490.8966383794223
7,31.4522536259637
8,96.56182001603443
9,929.3659670942897
10,787.1592267849902
11,150.70554102095005
12,317.75985361758825
13,94.44545280577762
14,55.344720939728745
15,82.70113980807716
16,50.993208557048405
17,173.23832811048499
18,81.73243600483625
19,441.3624228344182
20,212.89474646013525
21,103.6052121173873
22,142.14576797098002
23,110.72819438145443
24,48.45035860505683
25,104.4227849862395
26,77.28417563025421
27,137.53611680225845
28,42.62748007187529
29,108.2225117526858
30,171.21620049553232
31,214.01625902387477
32,156.83197192823246
33,41.18666466764183
34,88.24806323356076
35,238.37592306195768
36,49.35760750247435
37,186.2105058644408
38,104.27025584804191
39,184.91585564670157
40,236.19359068472494
41,861.4491905546835
42,223.86071913705126
43,56.62142347973768
44,89.59440431955917
45,93.58741385816165
46,284.1027459130115
47,59.32559895614948
48,52.896865858297495
49,46.66244391991458
50,80.84464866653116
51,137.57266735831104
52,112.83398879460498
53,74.56726366496542
54,60.84412439941061
55,156.45984197435754
56,87.19307390897501
57,167.18488843743438
58,191.8838231311044
59,63.55746641739266
60,127.83013149454185
61,37.97402575014521
62,121.5011108817829
63,343.28221928827395
64,59.2586371541673
65,217.6740585312152
66,140.3601236540349
67,122.23853799310452
68,160.7662890762289
69,40.15098537055881
70,74.01898764476445
71,152.34084509996373
72,349.20999492885545
73,98.52946081454786
74,244.86947185748585
75,134.77038482153452
76,410.81547249844596
77,42.99114548583047
78,111.33884104443953
79,76.27091068625504
80,233.34475084574945
81,76.85544572525737
82,131.69772771729916
83,82.6154309089201
84,85.4331260347294
85,238.11003721221033
86,110.28077955153799
87,71.58753469443053
88,204.63419958549125
89,79.64304514448587
90,97.8939233057027
91,174.36085688936447
92,47.90019741833982
93,158.70920251935652
94,205.5016853697213
95,88.03822268350426
96,118.64060353275237
97,324.56817426120216
98,48.095784869599065
99,392.22163497062763
100,91.52268911900666
101,61.252311138695234
102,83.36200246855677
103,77.60458226992175
104,103.68324621365207
105,49.08698969231847
106,180.59941628306856
107,98.6557025786572
108,81.5923478498059
109,61.73904630945085
110,106.61314512729138
111,73.3326625849991
112,36.824575063942056
113,175.0541029211159
114,109.03126296397353
115,430.3895960235504
116,44.198543784331356
117,63.94017437612755
118,148.04499168589163
119,67.11937424961718
120,128.8989044360402
121,252.48583470512872
122,276.78821719698516
123,462.89873181206116
124,134.0376948754861
125,102.18627707282089
126,155.39795720384697
127,93.25915223449778
128,1.8238641829494215
129,165.8963128836244
130,484.46013786923254
131,182.76190555355447
132,138.28471515385883
133,24.97854571351112
134,132.3408100710578
135,57.03967115460403
136,389.33486030707996
137,171.94652795344908
138,121.73261231717137
139,100.35215894593507
140,104.86264003915251
141,485.6912952055204
142,221.21421290282464
143,106.24442424876538
144,108.788229320499
145,51.23244738827276
146,143.56139494227762
147,148.49635228792468
148,78.92041821684792
149,192.13858760684488
150,159.45552064569304
151,49.18386542235122
152,120.81808524040744
153,52.25989350080708
154,185.0686087017703
155,70.54869626289347
156,334.74356526664155
157,81.68932816003661
158,41.99901504816902
159,72.28153281437079
160,231.46225408167967
161,163.36465217240365
162,110.46560057771993
163,168.97684281202766
164,117.66717050824536
165,87.19104941100866
166,82.12015317311638
167,54.64748101999132
168,58.168723602049695
169,281.7568304566731
170,81.53455821786434
171,165.5727407151642
172,161.02033858005012
173,104.13413823704248
174,40.34033707902658
175,760.1217438012106
176,55.1759631549804
177,343.71795126291676
178,125.15055446737625
179,122.5740628874454
180,102.73611690134982
181,50.26659260564846
182,76.3005678484331
183,144.79987280166625
184,61.100514825056486
185,73.772641378509
186,76.21345171338977
187,149.46538903645637
188,93.20181132407122
189,50.75715168711291
190,232.57982798344042
191,106.39963245003584
192,57.34874800949485
193,76.12139688568352
194,129.1985827417438
195,126.32075080075019
196,87.19865566375613
197,138.93007226047382
198,84.68791679536855
199,109.28065010256394
200,90.20485325000233
201,92.98145062752748
202,241.8135983921508
203,159.48958835224576
204,477.28535542636115
205,177.1497585475749
206,214.0499986248202
207,173.44775167103515
208,185.8626800465391
209,200.63045124633436
210,274.1504217268895
211,164.1556289388415
212,261.5899520758463
213,96.79908276000317
214,203.22075140414756
215,130.54138063816748
216,298.63803725624336
217,86.0664386756972
218,126.13761022613953
219,223.52584372576752
220,395.4201053374074
221,122.26050613520316
222,257.27655197388856
223,113.43415010233842
224,178.63248161039982
225,68.9611888229541
226,105.46093833631558
227,52.23090294288391
228,54.07300803363224
229,183.2279478772751
230,391.20885951345593
231,64.8595811840661
232,108.41581532809367
